triplet_id	section_index	section_triplet_index	merge_pattern	en_text	fr_text	zh_text	en_onset_sec	en_offset_sec	fr_onset_sec	fr_offset_sec	zh_onset_sec	zh_offset_sec	en_first_sentence_idx	en_last_sentence_idx	fr_first_sentence_idx	fr_last_sentence_idx	zh_first_sentence_idx	zh_last_sentence_idx
601	5	82	1-1-2	it s rather poetic but it s of no great consequence	c' est assez poétique mais ce n' est pas très sérieux	好玩儿这倒蛮有诗意 可是并不算是了不起的正经	244.82780000000002	248.13529999999992	266.1	269.26	271.7124308390023	277.6802286286123	689	689	686	686	732	733
602	5	83	1-1-1	on matters of consequence the little prince had ideas which were very different from those of the grownups	le petit prince avait sur les choses sérieuses des idées très différentes des idées des grandes personnes	事儿关于什么是正经事儿小王子的看法与大人们的看法非常不同	249.1878999999999	254.6911	270.17	276.24	277.6802286286123	283.6063855331313	690	690	687	687	734	734
603	5	84	1-1-1	i myself he continued own a flower that i water every day	moi dit -il encore je possède une fleur que j' arrose tous les jours	他接着又说我有一朵花我每天都给她浇水	255.6338999999998	260.1269000000002	277.39	281.95	284.2602217254691	288.3764308390023	691	691	688	688	735	735
604	5	85	1-1-1	i own three volcanoes that i sweep out every week as i also sweep out the one that s extinct	je possède trois volcans que je ramone toutes les semaines car je ramone aussi celui qui est éteint	我还有三座火山我每星期把它们全都打扫一遍连死火山也打扫	260.6107000000002	265.90380000000005	282.39	288.69	288.81085843528194	294.36043083900233	692	692	689	689	736	736
605	5	86	1-1-1	you never know	on ne sait jamais	谁知道它会不会再复活	266.4276	267.0825	289.12	289.93	295.0563108360126	297.1243858548167	693	693	690	690	737	737
606	5	87	1-1-1	it s of some use to my volcanoes and it s of some use to my flower that i own them	c' est utile à mes volcans et c' est utile à ma fleur que je les possède	我拥有火山和花这对我的火山有益处对我的花也有益处	267.62620000000015	272.3553999999999	290.55	294.19	297.9222590448667	302.9116287985229	694	694	691	691	738	738
607	5	88	1-1-1	but you re of no use to the stars	mais tu n' es pas utile aux étoiles	但是你对星星并没有用处	272.9539	274.8236999999999	295.15	297.02	303.51631767949056	306.3814650615713	695	695	692	692	739	739
608	5	89	1-1-1	the businessman opened his mouth but he found nothing to say in response	le businessman ouvrit la bouche mais ne trouva rien à répondre	实业家张口结舌	276.09580000000005	279.72940000000017	298.27	301.69	306.92601913669694	308.509569023872	696	696	693	693	740	740
609	5	90	1-1-1	and the little prince went away	et le petit prince s' en fut	无言以对于是小王子就走了	280.1583999999998	281.66309999999976	301.98	303.4	308.509569023872	311.4786482306267	697	697	694	694	741	741
610	5	91	2-2-1	the grownups are certainly altogether extraordinary he said to himself as he continued on the journey	les grandes personnes sont décidément tout à fait extraordinaires se disait -il simplement en lui -même durant le voyage	在旅途中小王子只是自言自语地说了一句这些大人们真是奇怪极了	282.6707000000001	288.46810000000005	304.77	312.86	312.24369659384	319.1124308390023	698	699	695	696	742	742
611	5	92	1-1-1	the fifth planet was very strange	la cinquième planète était très curieuse	第五颗行星非常奇怪	290.0302999999999	291.9198000000001	316.07	318.91	320.6804308390023	322.3710676058922	700	700	697	697	743	743
612	5	93	1-1-1	it was the smallest of them all	c' était la plus petite de toutes	是这些星星中最小的一颗	292.43859999999995	294.00340000000006	319.33	321.41	323.1427976141991	325.0442365772263	701	701	698	698	744	744
613	5	94	1-1-1	there was just enough room on it to accommodate a street lamp and a lamplighter	il y avait là juste assez de place pour loger un réverbère et un allumeur de réverbères	行星上刚好能容得下一盏路灯和一个点路灯的人	294.39739999999983	298.93510000000015	322.14	327.84	325.4718618632145	329.5524308390023	702	702	699	699	745	745
614	5	95	1-1-1	the little prince couldn't work out the purpose of having a street lamp and a lamplighter somewhere out in the skies on a planet without any houses or people	le petit prince ne parvenait pas à s' expliquer à quoi pouvaient servir quelque part dans le ciel sur une planète sans maison ni population un réverbère et un allumeur de réverbères	小王子怎么也解释不通这个坐落在天空某一角落既没有房屋又没有居民的行星上要一盏路灯和一个点灯的人做什么用	299.7831000000001	307.77980000000025	328.73	341.4	330.547831779691	341.0244308390023	703	703	700	700	746	746
615	5	96	1-1-1	he said to himself nevertheless it may well be that this man is absurd	cependant il se dit en lui -même peut -être bien que cet homme est absurde	但他自己猜想可能这个人思想不正常	308.6426999999999	313.3200999999999	342.42	347.28	341.7364308390023	346.06263337886946	704	704	701	701	747	747
616	5	97	1-1-1	but he s less absurd than the king than the conceited man the businessman or the drinker	cependant il est moins absurde que le roi que le vaniteux que le businessman et que le buveur	但他比起国王比起那个爱虚荣的人那个实业家和酒鬼却要好些	313.8937000000001	318.8067000000001	347.8	353.75	346.8884308390023	353.2386931659074	705	705	702	702	748	748
617	5	98	1-1-1	at least his work has some meaning	au moins son travail a -t -il un sens	至少他的工作还有点儿意义	319.35040000000026	321.19500000000016	354.33	356.39	353.8233371115944	356.0964308390023	706	706	703	703	749	749
618	5	99	1-1-1	when he lights his lamp it s as if he s bringing to life one more star or one more flower	quand il allume son réverbère c' est comme s' il faisait naître une étoile de plus ou une fleur	当他点着了他的路灯时就像他增添了一颗星星或是一朵花	321.64390000000003	326.77710000000025	357.13	362.59	356.73235653131115	362.1124308390023	707	707	704	704	750	750
619	5	100	1-1-1	when he puts out his lamp he sends the flower or the star to sleep	quand il éteint son réverbère ça endort la fleur ou l' étoile	当他熄灭了路灯时就像让星星或花朵睡着了似的	327.43060000000014	331.34389999999985	363.48	367.15	362.79081311999215	367.19299264665807	708	708	705	705	751	751
620	5	101	1-1-1	that s a beautiful occupation	c' est une occupation très jolie	这差事真美妙	331.66809999999987	333.1124	368.04	369.79	367.6884308390023	369.26443083900233	709	709	706	706	752	752
621	5	102	1-1-1	it serves a real purpose because it s pretty	c' est véritablement utile puisque c' est joli	就是真正有用的了	333.3717999999999	335.85040000000026	370.09	372.78	369.88420611369395	371.5035367120807	710	710	707	707	753	753
622	5	103	1-1-1	when he arrived on the planet he respectfully saluted the lamplighter	lorsqu' il aborda la planète il salua respectueusement l' allumeur	小王子一到了这个行星上就很尊敬地向点路灯的人打招呼	337.21230000000014	341.0407	374.15	378.2	372.1377350532644	377.4652403851679	711	711	708	708	754	754
623	5	104	1-1-1	good morning	bonjour	早上好	341.71410000000014	342.28409999999985	378.87	379.41	378.2102438131005	378.7781836460536	712	712	709	709	755	755
624	5	105	1-1-1	why have you just put out your lamp	pourquoi viens -tu d' éteindre ton réverbère	你刚才为什么把路灯灭了呢	342.8078999999998	344.78690000000006	379.78	381.73	379.3764308390023	381.3524308390023	713	713	710	710	756	756
625	5	106	1-1-1	those are the orders replied the lamplighter	c' est la consigne répondit l' allumeur	这是命令点灯的人回答道	345.3506000000002	347.4947000000002	382.73	385.88	382.36919041914274	384.99478265645985	714	714	711	711	757	757
626	5	107	1-1-1	good morning	bonjour	早上好	347.91380000000026	348.38380000000006	386.65	387.6	385.62032644778765	386.17824381310044	715	715	712	712	758	758
627	5	108	1-1-1	what are the orders	qu' est -ce que la consigne	命令是什么	349.18679999999995	350.07169999999996	388.46	389.66	387.1036516585593	388.2164308390023	716	716	713	713	759	759
628	5	109	1-1-1	that i put out my lamp	c' est d' éteindre mon réverbère	就是熄掉我的路灯	350.54060000000027	351.7401	390.54	392.22	389.03741779126983	390.7444308390023	717	717	714	714	760	760
629	5	110	1-1-1	good evening	bonsoir	晚上好	351.93960000000015	352.42959999999994	392.8	393.87	391.79473772117916	392.3227384811971	718	718	715	715	761	761
630	5	111	1-1-1	and he lit it again	et il le ralluma	于是他又点燃了路灯	352.8285999999998	353.62840000000006	394.75	395.66	393.1044909571443	395.0609852207795	719	719	716	716	762	762
631	5	112	1-1-1	but why have you just lit it again	mais pourquoi viens -tu de le rallumer	那么为什么你又把它点着了呢	354.5513000000001	356.1459	396.61	398.35	395.95298484077057	398.5385587400743	720	720	717	717	763	763
632	5	113	1-1-2	those are the orders replied the lamplighter	c' est la consigne répondit l' allumeur	这是命令 点灯的人回答道	356.6945999999998	358.7937999999999	398.95	401.64	399.28690299055364	402.1039365020097	721	721	718	718	764	765
633	5	114	1-1-1	i don't understand said the little prince	je ne comprends pas dit le petit prince	我不明白小王子说	359.567	361.79619999999977	402.58	405.08	402.8856889779569	404.99243083900234	722	722	719	719	766	766
634	5	115	1-1-1	there s nothing to understand said the lamplighter	il n' y a rien à comprendre dit l' allumeur	没什么要明白的点灯的回答说	362.37980000000016	364.674	405.65	408.36	405.6324308390023	408.26443083900233	723	723	720	720	767	767
635	5	116	1-1-1	orders are orders	la consigne c' est la consigne	命令就是命令	365.07299999999987	366.038	408.75	410.43	408.99243083900234	410.36043083900233	724	724	721	721	768	768
636	5	117	1-1-1	good morning	bonjour	早上好	366.038	366.6424999999999	410.83	411.62	411.07700009698925	411.5781234790067	725	725	722	722	769	769
637	5	118	1-1-1	and he put out his lamp	et il éteignit son réverbère	于是他又熄灭了路灯	367.0165999999999	368.0812999999998	412.52	414.17	412.5933822124272	414.5524308390023	726	726	723	723	770	770
638	5	119	1-1-1	then he sponged his forehead with a handkerchief decorated with red	puis il s' épongea le front avec un mouchoir à carreaux rouges	然后他拿一块儿有红方格子的手绢儿擦着额头	368.64490000000023	372.2899000000002	415.25	418.69	415.27142251961726	418.79929255632277	727	727	724	724	771	771
639	5	120	2-2-1	squares i have a terrible profession in the old days it was reasonable	je fais là un métier terrible c' était raisonnable autrefois	我干的是一种可怕的职业	372.2899000000002	377.1649000000002	419.61	422.91	419.9585579800564	421.84843083900233	728	729	725	726	772	772
640	5	121	2-2-1	i d put the lamp out in the morning and in the evening i d light it i had the rest of the day to rest and the rest of the night to sleep	j' éteignais le matin et j' allumais le soir j' avais le reste du jour pour me reposer et le reste de la nuit pour dormir	以前还说得过去早上熄灯晚上点灯剩下时间白天我就休息夜晚我就睡觉	377.42430000000013	384.3606	423.39	430.51	422.37385462734034	429.6338542473314	730	731	727	728	773	773
641	5	122	1-1-1	and since then have the orders changed	et depuis cette époque la consigne a changé	那么后来命令改变了是吗	385.22850000000017	387.2581	431.88	434.47	430.40892507818506	433.28115051460645	732	732	729	729	774	774
642	5	123	1-1-1	the orders haven't changed said the lamplighter	la consigne n' a pas changé dit l' allumeur	点灯的人说命令没有改	387.9265999999998	390.41089999999986	435.32	437.83	434.10633368366183	436.7102438131005	733	733	730	730	775	775
643	5	124	1-1-1	that s the tragedy	c' est bien là le drame	惨就惨在这里了	390.41089999999986	391.4501	438.22	439.46	437.26147953331963	439.0316969738489	734	734	731	731	776	776
644	5	125	1-1-1	every year the planet has turned faster and faster and the orders haven't changed	la planète d' année en année a tourné de plus en plus vite et la consigne n' a pas changé	这颗行星一年比一年转得更快而命令却没有改	391.80420000000004	396.4023000000002	440.03	445.01	439.8268127399832	444.41705205368714	735	735	732	732	777	777
645	5	126	1-1-1	so what then said the little prince	alors dit le petit prince	结果呢小王子问	397.1755000000003	399.1743999999999	445.96	447.86	445.23794017827043	447.5444308390023	736	736	733	733	778	778
646	5	127	2-2-1	so now that it spins round once every minute i no longer have a moment s rest	alors maintenant qu' elle fait un tour par minute je n' ai plus une seconde de repos	结果现在每分钟转一圈儿我连一秒钟的休息时间都没有了	400.01240000000007	404.2170000000001	448.69	453.25	448.35467793414125	452.5764308390023	737	738	734	735	779	779
647	5	128	1-1-1	once every minute i light the lamp and put it out again	j' allume et j' éteins une fois par minute	每分钟我就要点一次灯熄一次灯	404.8155999999999	407.6549	453.84	456.34	453.1684308390023	455.9524308390023	739	739	736	736	780	780
648	5	129	2-2-1	that s funny where you live a day only lasts a minute	ça c' est drôle les jours chez toi durent une minute	真有趣你这里每天只有一分钟长	408.53279999999995	412.15570000000025	456.34	460.69	456.7406855500243	460.40703817640474	740	741	737	738	781	781
649	5	130	1-1-1	it s not funny at all said the lamplighter	ce n' est pas drôle du tout dit l' allumeur	一点趣味也没有点灯的说	412.5547999999999	415.1837999999998	461.58	463.88	461.1988131199923	463.5855397003665	742	742	739	739	782	782
650	5	131	1-1-1	we ve already been speaking for a month	ça fait déjà un mois que nous parlons ensemble	我们俩在一块儿说话就已经有一个月的时间了	415.1837999999998	417.0021999999999	464.2	466.45	464.2004308390023	467.0884308390023	743	743	740	740	783	783
651	5	132	1-1-1	a month	un mois	一个月	417.62080000000014	418.18060000000014	467.21	467.85	467.78339765865024	468.3684308390023	744	744	741	741	784	784
652	5	133	2-2-1	yes thirty minutes thirty days	oui trente minutes trente jours	对三十分钟三十天	418.78420000000006	420.9778000000001	468.55	470.82	469.02284282350666	471.2564308390023	745	746	742	743	785	785
653	5	134	1-1-1	good evening	bonsoir	晚上好	421.25210000000015	421.7469000000001	471.11	471.84	472.0098538673225	472.48759149151243	747	747	744	744	786	786
654	5	135	1-1-1	and he lit his lamp again	et il ralluma son réverbère	于是他又点着了他的路灯	422.3204999999998	423.5052999999998	472.63	474.25	473.5524308390023	475.8462135028938	748	748	745	745	787	787
655	5	136	1-1-2	the little prince watched him and felt that he loved this lamplighter who was so faithful to his orders	le petit prince le regarda et il aima cet allumeur qui était tellement fidèle à la consigne	小王子瞅着他 他喜欢这个点灯人如此忠守命令	424.6725999999999	429.7710000000002	475.32	481.02	476.6513517366685	480.7604308390023	749	749	746	746	788	789
656	5	137	1-1-1	he remembered the sunsets which he himself had gone to seek in the past by moving his chair	il se souvint des couchers de soleil que lui -même allait autrefois chercher en tirant sa chaise	这时他想起了他自己从前挪动椅子寻找日落的	430.23990000000003	435.37829999999985	481.73	486.74	481.2964308390023	485.41949417062	750	750	747	747	790	790
657	5	138	1-1-1	he wanted to help his friend	il voulut aider son ami	事儿他很想帮助他的这位朋友	436.03179999999975	437.3613999999998	487.39	488.81	485.41949417062	487.8760713078518	751	751	748	748	791	791
658	5	139	1-1-2	you know i know a way you can rest whenever you want	tu sais je connais un moyen de te reposer quand tu voudras	告诉你我知道一种能使你休息的办法 你要什么时候休息都可以	438.61360000000013	442.05690000000004	489.69	492.84	488.7044308390023	494.3284308390023	752	752	749	749	792	793
659	5	140	1-1-1	i always want to said the lamplighter	je veux toujours dit l' allumeur	我老是想休息点灯人说	442.6704	445.00430000000006	493.73	495.81	495.1924308390023	497.5924308390023	753	753	750	750	794	794
660	5	141	1-1-1	for it s possible to be both faithful and lazy at the same time	car on peut être à la fois fidèle et paresseux	因为一个人可以同时是忠实的又是懒惰的	445.5331000000001	449.08190000000013	496.63	499.53	498.07124762104195	502.10764562122836	754	754	751	751	795	795
661	5	142	2-2-1	the little prince went on your planet is so small that you can go right round it in three strides	le petit prince poursuivit ta planète est tellement petite que tu en fais le tour en trois enjambées	小王子接着说你的这颗行星这样小你三步就可以绕它一	450.07450000000017	456.6459	500.5	506.46	502.83966727033453	507.85467831415014	755	756	752	753	796	796
662	5	143	2-2-2	you only have to walk along rather slowly to always stay in the sun when you want to rest you can walk and the day will last as long as you like	tu n' as qu' à marcher assez lentement pour rester toujours au soleil quand tu voudras te reposer tu marcheras et le jour durera aussi longtemps que tu voudras	圈儿你只要慢慢地走就可以一直在太阳的照耀下 你想休息的时候你就这样走那么你要白天有多长它就有多长	457.00509999999986	465.7656000000002	506.91	515.8	507.85467831415014	518.7444308390022	757	758	754	755	797	798
663	5	144	1-1-1	that doesn't do me much good said the lamplighter	ça ne m' avance pas à grand -chose dit l' allumeur	这办法帮不了我多大忙点灯人说	466.6585	469.0572000000002	517.08	519.85	519.8644308390022	523.2644308390022	759	759	756	756	799	799
664	5	145	1-1-1	what i really love in life is to sleep	ce que j' aime dans la vie c' est dormir	生活中我喜欢的就是睡觉	469.44630000000006	471.6008999999999	520.38	522.45	523.8672925563225	526.1925057844487	760	760	757	757	800	800
665	5	146	1-1-1	that s bad luck said the little prince	ce n' est pas de chance dit le petit prince	真不走运小王子说	472.34410000000025	474.34270000000015	523.54	526.17	527.1847300808432	529.4528797262163	761	761	758	758	801	801
666	5	147	1-1-1	that is bad luck said the lamplighter	ce n' est pas de chance dit l' allumeur	真不走运点灯人说	475.00610000000006	476.95989999999983	526.87	529.09	530.1103559185057	532.2806558465096	762	762	759	759	802	802
667	5	148	1-1-1	good morning	bonjour	早上好	477.24429999999984	477.77430000000004	529.43	530.13	533.0824532577375	533.6002807524889	763	763	760	760	803	803
668	5	149	1-1-1	and he put out his lamp	et il éteignit son réverbère	于是他又熄灭了路灯	478.27300000000014	479.3977	530.98	532.48	534.4324308390022	536.5318411762049	764	764	761	761	804	804
669	5	150	1-1-1	that man said the little prince to himself as he continued further on his journey that man would be despised by all the others by the king by the conceited man by the drinker and by the businessman	celui -là se dit le petit prince tandis qu' il poursuivait plus loin son voyage celui -là serait méprisé par tous les autres par le roi par le vaniteux par le buveur par le businessman	小王子在他继续往前旅行的途中自言自语地说道这个人一定会被其他那些人国王呀爱虚荣的呀酒鬼呀实业家呀所瞧不起	480.47530000000006	492.09889999999996	533.5	546.18	537.2133689757487	550.8404308390022	765	765	762	762	805	805
670	5	151	1-1-1	yet he s the only one that doesn't seem ridiculous to me	cependant c' est le seul qui ne me paraisse pas ridicule	可是唯有他不使我感到荒唐可笑	492.49789999999985	495.73189999999977	546.91	550.16	551.6878020761764	554.8541044429068	766	766	763	763	806	806
671	5	152	1-1-1	perhaps it s because he thinks of something other than himself	c' est peut -être parce qu' il s' occupe d' autre chose que de soi -même	这可能是因为他所关心的是别的事儿而不是他自己	496.34540000000015	499.2597999999998	550.99	554.61	555.4493353749795	559.4244308390023	767	767	764	764	807	807
672	5	153	2-2-2	he breathed a sigh of regret and said to himself that man is the only one with whom i could ve made friends but his planet is really very small	il eut un soupir de regret et se dit encore celui -là est le seul dont j' eusse pu faire mon ami mais sa planète est vraiment trop petite	他惋惜地叹了口气并且又对自己说道本来这是我唯一可以和他交成朋友的人 可是他的星球确实太小了住不下两个人	500.25739999999996	509.3427999999999	555.91	564.48	560.8568508193987	572.4298241638077	768	769	765	766	808	809
673	5	154	2-2-1	there s no room on it for two people what the little prince didn't dare admit to himself was that he missed this blessed planet most of all because of the one thousand four hundred and forty sunsets every day	il n' y a pas de place pour deux ce que le petit prince n' osait pas s' avouer c' est qu' il regrettait cette planète bénie à cause surtout des mille quatre cent quarante couchers de soleil par vingt -quatre heures	小王子没有勇气承认的是他留恋这颗令人赞美的星星特别是因为在那里每二十四小时就有一千四百四十次日落	509.8366000000001	522.1242000000002	564.84	577.77	573.3719361220004	583.450226176927	770	771	767	768	810	810
674	6	1	1-1-1	the sixth planet was ten times larger than the last	la sixième planète était une planète dix fois plus vaste	第六颗行星则要大十倍上面住着一位老先生	0.3652999999999338	3.499699999999848	3.13	7.16	0.0	3.90443310657596	772	772	769	769	811	811
675	6	2	1-1-1	it was inhabited by an old gentleman who wrote enormous books	Elle était habitée par un vieux monsieur qui écrivait d' énormes livres	他在写作大部头的书	3.8488000000002103	7.922599999999875	7.72	12.06	4.477019468221488	5.95243310657596	773	773	770	770	812	812
676	6	3	2-2-1	oh look here comes an explorer he cried out when he caught sight of the little prince	«Tiens voilà un explorateur s' écria -t -il quand il aperçut le petit prince	瞧来了一位探险家老先生看到小王子时叫了起来	9.025000000000091	14.162400000000162	13.03	18.31	7.007996539562859	12.745952660971122	774	775	771	772	813	813
677	6	4	1-1-1	the little prince sat down on the table and panted a little	Le petit prince s' assit sur la table et souffla un peu	小王子在桌旁坐下有些气喘吁吁	15.19990000000007	18.194100000000162	19.22	22.51	13.25027412386797	16.00843310657596	776	776	773	773	814	814
678	6	5	1-1-1	he had already travelled so far	Il avait déjà tant voyagé	他跑了多少路啊	18.66800000000012	20.532700000000204	23.04	24.98	16.788304330446106	17.893932152950725	777	777	774	774	815	815
679	6	6	2-2-1	where do you come from the old gentleman said to him	«D' où viens -tu lui dit le vieux monsieur	你从哪里来的呀老先生问小王子	21.211099999999988	23.854699999999866	25.74	28.02	18.20043310657596	22.61643310657596	778	779	775	776	816	816
680	6	7	1-1-1	what s that big book said the little prince	Quel est ce gros livre dit le petit prince	这一大本是什么书小王子问道	24.632900000000063	26.921299999999974	29.01	31.51	23.754515776493065	26.928433106575962	780	780	777	777	817	817
681	6	8	1-1-1	what do you do here	Que faites -vous ici	你在这里干什么	27.120800000000145	28.290199999999913	31.86	32.97	27.465095426579545	28.641845506672183	781	781	778	778	818	818
682	6	9	1-1-1	i am a geographer said the old gentleman	Je suis géographe dit le vieux monsieur	我是地理学家老先生答道	28.858799999999974	31.092599999999948	33.98	36.78	29.376433106575963	32.54443310657596	782	782	779	779	819	819
683	6	10	1-1-2	what s a geographer	Qu' est -ce qu' un géographe	什么是 地理学家地理学家就是一种学者	31.865800000000036	32.895500000000084	37.59	38.73	33.161074918559144	38.29624391728982	783	783	780	780	820	821
684	6	11	1-1-1	he is a scholar who knows the location of the seas the rivers the towns the mountains and the deserts	c' est un savant qui connaît où se trouvent les mers les fleuves les villes les montagnes et les déserts	他知道哪里有海洋哪里有江河城市山脉沙漠	33.67860000000019	39.177200000000084	39.423057870861676	46.22	38.858321975915544	45.63219717614716	784	784	781	781	822	822
685	6	12	1-1-1	that s very interesting said the little prince	Ça c' est bien intéressant dit le petit prince	这倒挺有意思小王子说	39.84569999999985	42.134399999999914	47.13	49.81	46.64697857372284	49.83243310657596	785	785	782	782	823	823
686	6	13	1-1-1	that really is at last a real profession	Ça c' est enfin un véritable métier	这才是一种真正的行当	42.90259999999989	45.15219999999999	50.27	52.61	50.42443310657596	52.112433106575956	786	786	783	783	824	824
687	6	14	1-1-1	and he glanced around at the planet of the geographer	Et il jeta un coup d' oeil autour de lui sur la planète du géographe	他朝四周看了看这位地理学家的星球	45.935399999999845	48.409599999999955	53.4	56.84	52.77144598369679	55.36043310657596	787	787	784	784	825	825
688	6	15	1-1-1	he had never seen such a majestic planet before	Il n' avait jamais vu encore une planète aussi majestueuse	他还从来没有见过一颗如此壮观的行星	48.828599999999824	51.872299999999996	57.47	61.87	56.048433106575956	58.73643310657596	788	788	785	785	826	826
689	6	16	1-1-1	your planet is very beautiful he said	«Elle est bien belle votre planète	您的星球真美呀	52.95479999999998	55.44340000000011	62.79	64.32	59.2775981289452	60.94443310657596	789	789	786	786	827	827
690	6	17	1-1-1	are there oceans	Est -ce qu' il y a des océans	上面有海洋吗	55.73270000000002	57.072200000000066	64.68	65.93	61.41126585658569	63.025223088898876	790	790	787	787	828	828
691	6	18	1-1-1	i wouldn't know said the geographer	Je ne puis pas le savoir dit le géographe	这我没法知道地理学家说	57.55600000000004	59.45490000000018	66.66	69.68	63.66532340719103	67.46443310657597	791	791	788	788	829	829
692	6	19	2-2-1	oh the little prince was disappointed	Ah Le petit prince était déçu	啊小王子大失所望	60.0286000000001	62.44160000000011	70.46	72.81	68.14421768416754	71.17643310657597	792	793	789	790	830	830
693	6	20	1-1-1	and mountains	et des montagnes	那么山脉呢	63.21979999999985	64.10980000000018	73.55382067448446	74.48	71.9944086221941	73.60843310657597	794	794	791	791	831	831
694	6	21	1-1-1	i wouldn't know said the geographer	Je ne puis pas le savoir dit le géographe	这我没法知道地理学家说	64.66840000000002	66.53710000000001	75.27	78.11	74.38023708128303	77.93422054671849	795	795	792	792	832	832
695	6	22	1-1-1	and towns and rivers and deserts	Et des villes et des fleuves et des déserts	那么有城市河流沙漠吗	67.4050000000002	69.51969999999983	79.0	81.37	78.66484010194084	82.17643310657597	796	796	793	793	833	833
696	6	23	1-1-1	i wouldn't know that either said the geographer	Je ne puis pas le savoir non plus dit le géographe	这我也没法知道地理学家说	70.18809999999985	72.32220000000007	82.09	85.19	82.99935250286424	86.95243310657597	797	797	794	794	834	834
697	6	24	1-1-1	but you re a geographer	Mais vous êtes géographe	可您还是地理学家呢	73.35489999999982	74.54970000000003	85.92	87.14	87.81677396368268	89.76940321746278	798	798	795	795	835	835
698	6	25	1-1-1	that s TRUE the geographer said	C' est exact dit le géographe	一点儿不错地理学家说	75.38770000000022	77.30169999999998	88.01	90.29	90.51243310657597	93.36843310657596	799	799	796	796	836	836
699	6	26	1-1-2	but i am not an explorer	mais je ne suis pas explorateur	但是我不是 探察家我手下一个探察家都没有	77.82049999999981	79.09529999999995	90.65	92.52	94.10143231168318	99.43212992698409	800	800	797	797	837	838
700	6	27	2-2-1	i don't have a single explorer it is not for the geographer to count the towns the rivers the mountains the seas the oceans and the deserts	Je manque absolument d' explorateurs Ce n' est pas le géographe qui va faire le compte des villes des fleuves des montagnes des mers des océans et des déserts	地理学家是不去计算城市河流山脉海洋沙漠的	79.58910000000014	87.73090000000002	92.94	103.18	100.15243310657597	106.24689081653939	801	802	798	799	839	839
701	6	28	1-1-1	the geographer is too important to go strolling about	Le géographe est trop important pour flâner	地理学家很重要不能到处跑	88.16490000000022	91.09389999999985	103.85	106.15	107.11243310657596	109.84843310657597	803	803	800	800	840	840
702	6	29	1-1-2	he doesn't leave his desk but he receives the explorers	Il ne quitte pas son bureau Mais il y reçoit les explorateurs	他不能离开他的办公室 但他可以在办公室里接见	91.3782000000001	94.74179999999978	106.52	110.19	110.46913533171539	115.44043310657597	804	804	801	801	841	842
703	6	30	1-1-1	he asks them questions and he writes down their recollections	Il les interroge et il prend en note leurs souvenirs	探察家他询问探察家把他们的回忆记录下来	94.74179999999978	98.31489999999985	110.86	114.0	115.44043310657597	120.41875631821323	805	805	802	802	843	843
704	6	31	1-1-1	and if any of their recollections seem interesting to him the geographer orders an inquiry into that explorer s moral character	Et si les souvenirs de l' un d' entre eux lui paraissent intéressants le géographe fait faire une enquête sur la moralité de l' explorateur	如果他认为其中有个探察家的回忆是有意思的那么地理学家就对这个探察家的品德做一番调查	98.77379999999994	105.51090000000022	114.69	122.51	121.03688795398843	130.89982213610082	806	806	803	803	844	844
705	6	32	1-1-1	why s that	Pourquoi ça	这是为什么呢	106.28909999999996	106.9688000000001	123.6	124.29937274888628	131.7468235673763	133.03348986374132	807	807	804	804	845	845
706	6	33	1-2-2	because an explorer who told lies would cause havoc to geography books so would an explorer who drank too much	Parce qu' un explorateur qui mentirait entraînerait des catastrophes dans les livres de géographie Et aussi un explorateur qui boirait trop	因为一个说假话的探察家会给地理书带来灾难性的后果 同样一个太爱喝酒的探察家也是如此	107.47760000000017	114.57310000000007	125.33381237279976	133.49	133.80843310657596	144.32912849570863	808	808	805	806	846	847
707	6	34	1-1-1	why s that asked the little prince	Pourquoi ça fit le petit prince	这又是为什么小王子说	115.2166000000002	117.25030000000015	134.36	137.08	145.1050076693961	148.08584781231787	809	809	807	807	848	848
708	6	35	1-1-1	because intoxicated men see double so the geographer would record two mountains in a place where there was only one	Parce que les ivrognes voient double Alors le géographe noterait deux montagnes là où il n' y en a qu' une seule	因为喝醉了酒的人把一个看成两个那么地理学家就会把只有一座山的地方写成两座山	118.0034999999998	124.42569999999978	137.69	144.45	148.88112396534748	159.5270515479878	810	810	808	808	849	849
709	6	36	1-1-1	i know someone said the little prince who d make a bad explorer	Je connais quelqu' un dit le petit prince qui serait mauvais explorateur	我认识一个人他要是搞探察的话就很可能是个不好的探察员小王子说	125.34850000000006	129.01679999999988	145.79	150.29	160.07243310657594	166.65643310657595	811	811	809	809	850	850
710	6	37	1-1-2	that s possible so when the moral character of the explorer appears to be in order an inquiry is done into his discovery	C' est possible Donc quand la moralité de l' explorateur paraît bonne on fait une enquête sur sa découverte	这是可能的 因此如果探察家的品德不错就对他的发现进行调查	129.63529999999992	137.66910000000007	151.38	158.89	167.35775202438683	175.31462976679882	812	812	810	810	851	852
711	6	38	1-1-1	you go to see it	On va voir	去看一看吗	138.42230000000018	139.23709999999983	159.77	160.49	175.97412706443313	176.73643310657596	813	813	811	811	853	853
712	6	39	1-1-1	no that would be too complicated	Non C' est trop compliqué	不那太复杂了	139.5264000000002	141.71529999999984	161.2	162.97	177.52843310657596	179.46492785912432	814	814	812	812	854	854
